ハゲ<>sage<>2023/10/04(水) 05:56:43.68 ID:g3X/THsj<> んか <>んか 	
ハゲ<>sage<>2023/10/04(水) 05:57:02.72 ID:g3X/THsj<> 女神よ私は帰ってきたか！ <>
ゲーハーピカール<>sage<>2023/10/04(水) 06:03:13.58 ID:gdi+k4G1<> ここ書き込めるのか？ <>
かなたそ&#12316;&#128525;<><>2023/10/04(水) 06:04:54.73 ID:1KEDCOCE<> お？ <>
うんち<><>2023/10/04(水) 06:11:38.74 ID:QjE9PZzJ<> ゴミ板 <>
ゲーハーピカール<>sage<>2023/10/04(水) 06:15:27.29 ID:gdi+k4G1<> 行けるやん！ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:16:59.95 ID:2BwWB/+E<> ただいま皆&#128557; <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:17:02.17 ID:2BwWB/+E<> ただいま皆&#128557; <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:17:37.27 ID:qSYeuHMb<> 女神復活！ <>
あお<>sage<>2023/10/04(水) 06:17:53.77 ID:zvbjImyn<> オフショアスレの雰囲気最悪だったから助かる <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:17:55.44 ID:eNK5QOIU<> んなあああ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:17:55.43 ID:QWkVFD5W<> 女神復活！ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:19:52.74 ID:ZX/dY/Uu<> ちゅちょちぇ？&#128118; <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:20:06.32 ID:eBxo9NCU<> test <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:20:53.13 ID:A4byr2/k<> うおおおおお <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:21:04.32 ID:o7rKjbsY<> みこち&#129392; <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:07.46 ID:A4byr2/k<> 女神復活！女神復活！ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:18.67 ID:i7fYorzA<> あてす <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:23.02 ID:Z4mObr3V<> はじめ大好き&#128522; <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:26.80 ID:eNK5QOIU<> べにーら&#128525; <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:30.16 ID:A4byr2/k<> オフショアの自治ほんときもぢわるがっだ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:37.37 ID:uyDWsUWg<> 女神復活か <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:42.18 ID:F0Wn1IxK<> やっぱ2年過ごした家は居心地いいな <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:21:55.68 ID:A4byr2/k<> っぱ我が家よ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:22:01.05 ID:84SBNfwS<> 女神復活宣伝してくるわ！ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:22:45.62 ID:1KEDCOCE<> 結局移住先でも自治ガイジ沸いてたのか <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:23:06.95 ID:Rdz7UCfX<> どうせガイジしか帰ってこない <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:24:01.40 ID:QhpLThTt<> 久しぶりに言うか <br>  <br>  <br>  <br> 誰が王か言ってみろ&#128548; <br>  <br> https://i.imgur.com/qz3mAZV.jpg <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:24:15.87 ID:+rje/m+S<> やっぱ女神だよな！ <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:24:56.50 ID:Rdz7UCfX<> <a href="../test/read.cgi/livemegami/1696366603/28" rel="noopener noreferrer" target="_blank">&gt;&gt;28</a> <br> 昨日の質はラミィだぞ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:25:43.07 ID:0qBDyVSL<> <a href="../test/read.cgi/livemegami/1696366603/28" rel="noopener noreferrer" target="_blank">&gt;&gt;28</a> <br> こよりざっこwww <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:26:33.49 ID:Jayjlhz7<> 移住でバリガイが連投してたのバレたし消えろと言われるのは当たり前よ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:27:51.53 ID:aXj3RvvI<> 女神復活！ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:28:02.41 ID:3/N1uGli<> うおおおおおおおおおおお <br> 俺たちはかえってきた1!!!! <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:28:25.60 ID:pJWVGlWY<> 復活どりゃああああああああああああああ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:29:00.56 ID:RZJaFXHF<> 女神しかかたん <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:29:00.65 ID:RhQogH4f<> 避難所貼って <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:29:03.19 ID:8xQ8WzKG<> 廃墟スレ <>
ハゲ<>sage<>2023/10/04(水) 06:29:12.79 ID:g3X/THsj<> 並走であんだけ差がつくの初めて見たわ <br> ましてやあのぺこらが食われまくるとか <>
ハゲ<>sage<>2023/10/04(水) 06:29:38.19 ID:g3X/THsj<> なんでも実況(Offshore) <br> http://bbs.3chan.cc/offshore/ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:29:45.11 ID:KZL7LVRa<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)なんだ復活したのか <>
あお<>sage<>2023/10/04(水) 06:30:24.97 ID:+yuej+cw<> <a href="../test/read.cgi/livemegami/1696366603/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> 自治ガイジまで帰ってきてる&#129326; <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:30:26.13 ID:Rdz7UCfX<> <a href="../test/read.cgi/livemegami/1696366603/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> ダブルスイカ狙いとか前日が凄すぎたわ <br> 昨日は当たり前の結果だろ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:30:33.18 ID:lSzN+wA3<> やっぱ女神よ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:30:57.96 ID:uDHZdC+b<> 女神最高や <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:30:59.74 ID:+SkSTeYy<> ホロガイが全員移住したので女神はバリウム専門板になりました <br> 今後はホロの話題はすべて移住先でやってくれ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:31:25.41 ID:lSzN+wA3<> 自治ヤバすぎたなw <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:31:28.82 ID:A4byr2/k<> <a href="../test/read.cgi/livemegami/1696366603/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> ダブルスコア付けられてんのガチで笑った <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:31:31.11 ID:M3jbEQZx<> 女神サイコーーー <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:31:54.14 ID:I6ifdHTk<> <a href="../test/read.cgi/livemegami/1696366603/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> だからお前は移住先から出てくるなよホロガイ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:32:46.27 ID:arQguKUF<> まあ俺は勢いあるほうにいきますわ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:32:49.53 ID:FvcDHT9T<> ホロガイ消えろや <br> バリウム板だよ女神は <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:32:49.51 ID:3/N1uGli<> ここがマイホーム <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:33:14.91 ID:PippfZj4<> <a href="../test/read.cgi/livemegami/1696366603/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> いつまでホロの話ししてるんだ <br> さっさとオフショア行ってやれよ！ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:33:26.75 ID:X4H45fO2<> スイカゲーム同接ランキング(同接3万以上) <br>  <br> 78,402 マリン <br> 75,186 マリン　(ぺこらと並走) <br> 55,145 ぺこら <br> 54,563 ぺこら <br> 53,362 みこ <br> 49,275 ぺこら　(マリンと並走) <br> 48,016 星街 <br> 44,035 ぺこら <br> 39,091 みこ <br> 38,774 みこ <br> 34,347 ぺこら <br> 34,272 みこ <br> 32,113 あくあ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:33:49.23 ID:A4byr2/k<> しょーもないホロメンの実況なくなるの最高や <br> っぱ質と数字よ！ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:34:08.83 ID:5Xo6i796<> 以下ホロメンの話は禁止で <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:34:59.14 ID:3/N1uGli<> きっしょいファンと自治厨は避難所においてきた <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:35:10.17 ID:eNK5QOIU<> これからは女神とオフショアの二刀流で行く&#127789;&#128548;&#129366; <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:35:22.53 ID:A4byr2/k<> <a href="../test/read.cgi/livemegami/1696366603/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> 結構出たんだな <br> みこの負けでよろしいか？ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:35:24.97 ID:PTEbT+mZ<> <a href="../test/read.cgi/livemegami/1696366603/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> マリン王 <br> ぺこみこ枠取りすぎ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:35:26.16 ID:XHn+ZUJw<> <a href="../test/read.cgi/livemegami/1696366603/42" rel="noopener noreferrer" target="_blank">&gt;&gt;42</a> <br> <a href="../test/read.cgi/livemegami/1696366603/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> 自治すんなも自治だからな？ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:36:22.26 ID:Md8HoK7i<> <a href="../test/read.cgi/livemegami/1696366603/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> みこって本当に自己中だって分かるな <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:36:37.39 ID:UuyIB2Tg<> <a href="../test/read.cgi/livemegami/1696366603/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> マリンがつよすぎてぺこみことかどうでもよくなったよな <br> マリンが本気出したらナンバーワンはマリンなんだから <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:37:16.11 ID:Rdz7UCfX<> ここまでロゼの話題ゼロ <>
あああ<>sage<>2023/10/04(水) 06:37:18.58 ID:I5xmYvxy<> 桃鈴家潰すためにマリンと並走して自分がマリンに潰された馬鹿がいるらしいな <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:37:24.45 ID:qdaJN9kY<> あわわわわわわわ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:38:00.30 ID:o7rKjbsY<> <a href="../test/read.cgi/livemegami/1696366603/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> やめろ <br> せっかく復活したのに野うさぎ発狂しちゃうだろ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:38:07.46 ID:A4byr2/k<> <a href="../test/read.cgi/livemegami/1696366603/65" rel="noopener noreferrer" target="_blank">&gt;&gt;65</a> <br> ええなぁ！ <br> ストリーマーとか興味ないもんなぁ！ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:38:11.82 ID:h1j1VUd7<> 名無し＠ピンキーってなに？ <br> 無断転載禁止が消えてるのは何か意味があるの？ <>
あ<>sage<>2023/10/04(水) 06:39:09.55 ID:upuFqn3N<> やっぱ女神よ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:39:10.80 ID:A4byr2/k<> <a href="../test/read.cgi/livemegami/1696366603/70" rel="noopener noreferrer" target="_blank">&gt;&gt;70</a> <br> 鯖移転したんやろ <br> 前の鯖が完全に死んだんちゃう <>
らでん<>sage<>2023/10/04(水) 06:39:20.57 ID:k74uLWYE<> 書き込める？ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:39:54.57 ID:KKoHkvSo<> あれ <br> 復活したんか？ <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:40:17.81 ID:Rdz7UCfX<> <a href="../test/read.cgi/livemegami/1696366603/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> 移転ってか初期化失敗してんじゃねーの？ <br> ゴミスレ消えてないのも気になる <>
&#129412;<>sage<>2023/10/04(水) 06:40:56.68 ID:KKoHkvSo<> 名前書かないとNGになってたわw <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:40:57.75 ID:GLkyhEZ7<> 初回のスイカでマリンがお手本にされるってどんだけ上手いんだよ <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:42:25.28 ID:Rdz7UCfX<> <a href="../test/read.cgi/livemegami/1696366603/77" rel="noopener noreferrer" target="_blank">&gt;&gt;77</a> <br> あれはマリンの話術もうまかった <br> もう駄目だワもう駄目だワってのがツボ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:42:28.24 ID:eNK5QOIU<> &#129412;！？ <>
実現党と南原の娘<><>2023/10/04(水) 06:42:37.16 ID:wXAkTgF9<> コテデビューすべ&#128587;&#8205;♂ <>
は<><>2023/10/04(水) 06:43:28.53 ID:VyGX0H5q<> こっちか <br> ぺこらて昨日も長考して手が止まってたのか？ <br> フレアみたいに勢いでやってる方が面白いわ <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:43:35.17 ID:A4byr2/k<> イナ3000とかやばすぎ <br> コンスタントに10000出してたイナどこ？&#128557; <>
ななし&#127994;<><>2023/10/04(水) 06:43:46.04 ID:AiCxlDrl<> いうてスクリプト対策されてねぇぞ <br> おまけにddosまで来るようになったし <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:44:27.43 ID:0uTd/ksA<> <a href="../test/read.cgi/livemegami/1696366603/81" rel="noopener noreferrer" target="_blank">&gt;&gt;81</a> <br> だべ <br> マリンに数字流れるのも当たり前だべ <>
&#129712;<>sage<>2023/10/04(水) 06:44:56.94 ID:FkSJVPhp<> どうせまたスクリプトとDDosで沈むだろ <br> 徹底的に掲示板を破壊するつもりなんだろう <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:46:04.56 ID:A4byr2/k<> 山下しね <>
ん～ないと<>sage<>2023/10/04(水) 06:47:34.23 ID:AALEMojk<> <a href="../test/read.cgi/livemegami/1696366603/82" rel="noopener noreferrer" target="_blank">&gt;&gt;82</a> <br> ホロスタショックでenはもう <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:49:47.14 ID:qdaJN9kY<> janeの☆1レビュー参考になるから全部役に立ったボタン押してる <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:51:17.47 ID:Y8EXizly<> 現在の海外Vの同接 <br>  <br> vshojo 4枠 <br> 8,114 ironmouse <br> 3,339 zentreya <br> 2,140 GEEGA <br> 1,636 melody <br>  <br> hololive EN 1枠 <br> 3,483 イナニス <br>  <br> にじEN 0枠 <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:51:49.22 ID:lDvPq8HI<> 安倍晋三語 <br>  <br> イッポン(日本)トリモロス(取り戻す) <br> ディミントー(自民党) <br> タル(テロ) <br> シェエン(支援) <br> チンチン(賃金) <br> ジョッチョ(上昇) <br> チェーキ(景気) <br> チューダンチェキジェーケン(集団的自衛権) <br> ケッポーカイシェッ(憲法改正) <br> ヨッシィデシュカ(よろしいですか) <br> ダーラバ(であれば) <br> スギハラアダチ(杉原千畝) <br> カーンスー(過半数) <br> デンデン(云々) <br> ガイチテキ(画一的) <br> ワガグン(自衛隊) <br> セィゴ(背後) <br> クニナイガイ(国内外) <br> リッポウフ(行政府) <br> ユアサン(心愛さん) <br> テンドンヘイカ(天皇陛下) <br> サァバッ(サーバー) <br> ワークニ(我国) <br> トゥマ(妻) <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:54:09.77 ID:9SAyJUUk<> スクリプトやめろ&#128545; <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:54:15.83 ID:uo8YGc5z<> うおー自演し放題だ <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:54:18.02 ID:UGE5RgB2<> <a href="../test/read.cgi/livemegami/1696366603/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> これ婆 <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:55:04.46 ID:z9eIpdcC<> そいえば一昨日ぺこらに1日2回討伐されて耐久なのにも関わらずぺこらに負けてる苦しさに4時間で配信やめたさくらみこ信者さんの言い訳聞かせてよw <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:55:02.64 ID:2iLfM5EX<> まさか女神復活したのか <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:55:29.76 ID:A4byr2/k<> <a href="../test/read.cgi/livemegami/1696366603/89" rel="noopener noreferrer" target="_blank">&gt;&gt;89</a> <br> Vshojo、最強 <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:55:51.05 ID:qdaJN9kY<> あわあわしてきた <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:55:56.14 ID:60VZMKcz<> 復活したのにoffshoreから戻って来ないもう終わりやね… <>
ヤニィ&#128684;&#127994;<>sage<>2023/10/04(水) 06:56:17.42 ID:Rdz7UCfX<> <a href="../test/read.cgi/livemegami/1696366603/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> あわ <br> でNGした <>
名無しさん＠ピンキー<><>2023/10/04(水) 06:56:36.37 ID:PLXVNCEn<> <a href="../test/read.cgi/livemegami/1696366603/94" rel="noopener noreferrer" target="_blank">&gt;&gt;94</a> <br> 後発は有利だからね <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:56:45.18 ID:xqhuL7gl<> なんGにタルクでオフショアURL貼ったら即レス削除&アク禁食らったとかいうスレ立ってて草 <br> そのあと直ぐにスレ乱立スクリプト来てスレ押し流されてて更に草 <>
りりーか<><>2023/10/04(水) 06:57:08.83 ID:RV1n3tsn<> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <br>  <br> 加藤純一ペクス配信中 <>
名無しの女神<><>2023/10/04(水) 06:57:43.86 ID:/KBey9xn<> だりゃあああああああああああああああああああああ <>
コンギョ&#128299;<>sage<>2023/10/04(水) 06:57:49.99 ID:iELZmkY2<> あわあわしてきたな <>
名無しさん＠ピンキー<>sage<>2023/10/04(水) 06:57:53.32 ID:n/vFx7cg<> 朝あわ見っぞ <>
