名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:00.60 ID:AP2B9oZJ0<> んな <>ガンマ最強 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:09.42 ID:U35XEZxx0<> 山田で下山すな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:13.97 ID:TJmNKdjv0<> ガンマすげぇホロスタの王か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:15.24 ID:8oh+vQJM0<> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:15.67 ID:n2s6P5ss0<> ガンマ下山どりゃああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:15.68 ID:0VDa+Nox0<> もう2度と見られないだろこんな光景 <br>  <br> https://i.imgur.com/Zn1gPnd.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:19.02 ID:Mv+tmwu90<> ガンマ6500もおるやん <br> 何が起こったん・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:19.51 ID:FfOfSb/+0<> 爆速下山して草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:22.72 ID:tSaXfN080<> <a href="../test/read.cgi/livemegami/1682339280/961" rel="noopener noreferrer" target="_blank">&gt;&gt;961</a>  <br> バカタレ22000  <br> 合コン10000 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:23.00 ID:lZKZyROE0<> ガンマ“見つかった”な <br>  <br> 【RUST】初心者パリピ漫画家のスト鯖4日目！イラスト描きながらまったりと【#緋崎ガンマ / #ホロスターズ / #vtuber 】 <br>  Gamma Ch. 緋崎ガンマ - UPROAR!! - <br> 04-24 20:01 1:25 <br> 最大同時視聴者数:7,501人 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:24.48 ID:u0u4fO7G0<> 絵渡したら下山したんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:25.24 ID:zTGzfD5h0<> 山田で1000人降りたぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:25.87 ID:bkdN461I0<> やりきっただろ <br> 同接7500は快挙すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:26.97 ID:66pM63A60<> 見つかった瞬間に立ち会ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:28.23 ID:wj0ZDURV0<> 山田来たら1000人消えました… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:28.55 ID:IrreRHaj0<> しのみやきてくれええええええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:28.69 ID:/o7G2Cm20<> トイレ休憩 <br> ここまでか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:32.87 ID:YbgcoGgZ0<> 山田去れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:33.12 ID:hyc1incc0<> ガンマうんこいくな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:33.12 ID:DqYfoH8E0<> グラブル中毒で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:33.41 ID:E5ZFrwn00<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:33.78 ID:U35XEZxx0<> 山田消えろ <br> 下山止まらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:34.44 ID:LQaRivQ30<> ガンマ今日で燃え尽きても本望やろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:34.45 ID:71tdA+pf0<> 山田「絵も売ろう」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:35.75 ID:+mDAzYJt0<> 山田で下山wwwwwwww <br> ホロメンがデバフは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:36.30 ID:JUHJWcwQ0<> ガンマもすごいが叶が今こんな弱いんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:36.50 ID:PUsZwYNI0<> ガンちゃん&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:36.94 ID:GuxEurQi0<> https://i.imgur.com/w7iznKT.jpg <br> https://i.imgur.com/wK6Qel3.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:37.14 ID:soiM11gm0<> 打ち合わせ中にグラブルってまじ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:37.73 ID:/Ir89/KV0<> 同接伸ばしの焦らし方をトップから学ぼうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:41.50 ID:gKvkXVz20<> ガンマお前スウジー力が足りない&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:43.11 ID:7ugJXU/M0<> ガンマ連呼してんの倶楽部じゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:43.82 ID:lL6beE9U0<> 山田で1000以上下山するとはな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:44.56 ID:bmPacnqn0<> 次ひなーの＆りりむ頼む&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:46.36 ID:J2yqHhaZ0<> とんでもねえ下山で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:46.61 ID:U31J2px50<> ホロスタ以下のホロメンは反省文な <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:46.95 ID:sHBu2avo0<> そらちゃん質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:47.70 ID:81quo/ls0<> フレアと組むと大変やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:48.65 ID:rwV2jt680<> ガンマ勿体ない <br> トイレで1000人消えた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:50.62 ID:nX1eYCVL0<> ぺこらよそこを退け、ガンマが通る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:51.39 ID:F1VYEsPu0<> ぺこら古戦場適正◎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:53.50 ID:Tyb7Oo2/0<> ガンマよくやったよ <br> よくやった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:53.56 ID:1/0dYdoa0<> カバーに現実突きつけたな <br> ホロメンとのコラボは何の意味も無かったという事に <br> 最初からストリーマー＆ぶいすぽとコラボしときゃ良かったんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:53.84 ID:AYs15dkO0<> ぺっさんノリノリやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:54.56 ID:XuECzFe50<> ガンマ下山 <br> ここら辺の嗅覚がまだまだだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:54.44 ID:CNr4qV1h0<> ぺっさん、1日目敗退にブチギレて光古戦場以上の個人順位狙う事にしたそうです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:55.14 ID:1+OV5G9z0<> 絵売ったら下山しました <br> 現金なやつです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:55.20 ID:UbYQpV5J0<> 見て、ふぶちゃんが楽しそう&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:55.75 ID:HLI1duz/0<> 捨て身の呪物ムーブじゃなくても一芸あればここまで伸びるって証明したな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:56.92 ID:fjdWdahw0<> 画面上の変化がマジで無いけど…グラブルやってる奴等おかしいんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:57.34 ID:I0yh0rXX0<> 叶抜かなくて良かったわ、荒らされるからな&#128549; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:58.02 ID:TpN1mlL70<> 山田空気読めねえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:28:57.95 ID:9KYLIFLZ0<> 絵を描き終わったら1000人減ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:58.71 ID:Bd1znpDo0<> <a href="../test/read.cgi/livemegami/1682339280/9" rel="noopener noreferrer" target="_blank">&gt;&gt;9</a> <br> どこに安価してんだこいつ <br> 大丈夫か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:59.04 ID:iVnU8WxT0<> まぁ絵渡したリアクション見たいラプ信が二窓してたんだろうし下山はしゃあない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:59.25 ID:fMP+ugLd0<> 山田急登山 <br> ガンマ急下山&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:01.90 ID:LQaRivQ30<> <a href="../test/read.cgi/livemegami/1682339280/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> ばーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:01.79 ID:fT6JsRkV0<> ガンマすげぇわ <br> 質で同接出してる <br> ホロライブ換算したら2万以上は出てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:03.48 ID:RU8VGHG20<> <a href="../test/read.cgi/livemegami/1682339280/28" rel="noopener noreferrer" target="_blank">&gt;&gt;28</a> <br> あっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:03.65 ID:J2yqHhaZ0<> なんなんだよこの数字はｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:04.34 ID:jERb2Z0H0<> お前ら彼女つくるの諦めてからどんぐらい経った？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:04.74 ID:RLTiSELr0<> 全力で走ったことのない奴が急に全力で走れるわけがない <br> 初日全力疾走の敗北は必要な経験なんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:05.24 ID:tSaXfN080<> <a href="../test/read.cgi/livemegami/1682339280/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> そうだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:05.34 ID:Hyaux2Q90<> でも7500は快挙だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:05.46 ID:SeL+jU7E0<> ガンマいいヤツすぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:05.50 ID:6ctgAJ6E0<> 女出したら下山するよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:06.16 ID:hyc1incc0<> ほな帰るか・・・すなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:06.20 ID:Awl24nCF0<> 激推しも下山したし弊社… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:08.87 ID:1ZDH8L080<> <a href="../test/read.cgi/livemegami/1682339280/6" rel="noopener noreferrer" target="_blank">&gt;&gt;6</a> <br> にじが弱いのでは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:08.76 ID:HtiQvEry0<> 結局山田バフ無いとこんなもんよガンマ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:10.53 ID:jXa2Hph10<> 百合絵うっても何回でもアップロード出来るんよなぁ <br> 伸びしろぉ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:10.44 ID:Zue8qtfG0<> 150やらんと光以下になるやろ肉足りなくて <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:12.46 ID:n2s6P5ss0<> 下山すな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:13.51 ID:J2yqHhaZ0<> こりゃRUSTだけの数字やなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:14.03 ID:3N0sneqR0<> ぺこらなら山田の声が聴こえたにも関わらずすっげ遠周りして探しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:14.62 ID:7t74v7R70<> <a href="../test/read.cgi/livemegami/1682339280/26" rel="noopener noreferrer" target="_blank">&gt;&gt;26</a> <br> ストリーマーのアクセサリーの葛葉のアクセサリーだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:18.41 ID:PLOD5wmF0<> グラブルコラボ期待してみてんのにいつになったら他のメンバーくんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:18.50 ID:3YPpYmBj0<> やっぱ見つかってなかったやつを育て上げて一気に伸びるのって気持ちいいな <br>  <br> 2期生の頃のホロライブやその後のみこちやスバルを思い出すね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:19.77 ID:YeV81DH30<> <a href="../test/read.cgi/livemegami/1682339280/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> 俺のレスパクんな&#128121; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:19.83 ID:BqdW/qNl0<> ぺこらの4万とか5万なんてもうなんも感じないしな <br> おまえらもホロスタ推せば気持ちよくなれるんじゃないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:20.72 ID:G0a+cNHD0<> なんでランク341の俺よりこんなにグラブルに熱くなれるの？&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:22.20 ID:fwCfGS4W0<> ガンマうんこで下山しすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:22.40 ID:ZNVGhxbq0<> やっぱぺこら一人で喋らせるとくっそおもろいな <br> コラボも好きだけどやっぱソロだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:25.56 ID:fJBq2v8K0<> ホロプロの中心がガンちゃんになったら面白そうじゃないか? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:26.57 ID:dkeGjzRK0<> 下山した1000人山田に吸われて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:26.98 ID:tPM9T6WO0<> <a href="../test/read.cgi/livemegami/1682339280/6" rel="noopener noreferrer" target="_blank">&gt;&gt;6</a> <br> にじさんじ一軍と並べても遜色ない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:27.74 ID:O9ep5FXM0<> 外部と絡んで伸びてくれるならホロ巻き込まんし歓迎するわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:28.39 ID:YbgcoGgZ0<> ガンマコメント登録者モードじゃないんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:28.62 ID:U35XEZxx0<> <a href="../test/read.cgi/livemegami/1682339280/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> でもしのみやなら……？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:28.76 ID:qH7jR5CW0<> <a href="../test/read.cgi/livemegami/1682339280/12" rel="noopener noreferrer" target="_blank">&gt;&gt;12</a> <br> 絵渡したからどうなるのか見に行ったんだろ <br> スタライブリレーや <>
